5,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,TreScott,90.22222222222223,6.0,Three,None,None,401082547
6,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,TrevorMoore,75.77777777777777,12.0,Three,None,None,401082547
7,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,CaneBroome,73.55555555555556,46.0,Jumper,None,None,401082547
8,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,NysierBrooks,90.22222222222223,50.0,Layup,None,None,401082547
9,made,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,CaneBroome,68.0,48.0,Three,Assist,ElielNsoseme,401082547
10,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,TrevorMoore,69.11111111111111,70.0,Three,None,None,401082547
11,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,JarronCumberland,86.88888888888889,60.0,Jumper,None,None,401082547
12,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,ElielNsoseme,92.44444444444444,54.0,Layup,None,None,401082547
13,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,JustinJenifer,92.44444444444444,56.00000000000001,Layup,None,None,401082547
14,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,JarronCumberland,84.66666666666667,60.0,Jumper,None,None,401082547
15,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,JarronCumberland,80.22222222222223,70.0,Jumper,None,None,401082547
18,made,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,KeithWilliams,91.33333333333333,56.00000000000001,Layup,Assist,CaneBroome,401082547
19,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,CaneBroome,71.33333333333333,24.0,Three,None,None,401082547
20,made,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,NysierBrooks,85.77777777777777,40.0,Jumper,Assist,TreScott,401082547
21,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,RashawnFredericks,93.55555555555556,6.0,Three,None,None,401082547
22,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,KeithWilliams,78.0,56.00000000000001,Jumper,None,None,401082547
23,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,TreScott,91.33333333333333,56.00000000000001,Layup,None,None,401082547
24,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,KeithWilliams,69.11111111111111,52.0,Three,None,None,401082547
27,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,TreScott,68.0,64.0,Three,None,None,401082547
28,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,KeithWilliams,91.33333333333333,56.00000000000001,Layup,None,None,401082547
31,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,KeithWilliams,72.44444444444444,42.0,Jumper,None,None,401082547
32,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,CaneBroome,68.0,52.0,Three,None,None,401082547
37,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,CaneBroome,92.44444444444444,54.0,Layup,None,None,401082547
38,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,1,CaneBroome,90.22222222222223,54.0,Layup,None,None,401082547
39,made,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,NysierBrooks,83.55555555555556,52.0,Jumper,None,None,401082547
40,made,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JarronCumberland,85.77777777777777,66.0,Jumper,None,None,401082547
41,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JarronCumberland,74.66666666666667,22.0,Three,None,None,401082547
42,missed,home,home,1,Loss,cincinnati-bearcats,ohio-state-buckeyes,2,JustinJenifer,68.0,66.0,Three,None,None,401082547
